translation,ground_truth,generated,is_flawed
 The heroic Rakshasa king worshipped according to tradition with flowers and fragrance followed by parched grain and fire god. , सहविर्लाजसंस्कारैर्माल्यगन्धपुरस्कृतैः ।।जुहुवेपावकंतत्रराक्षनेन्द्रःप्रतापवान् । ,"<verse>
पुष्पैर्गन्धैस्तथा लाजैर्वह्निं समभ्यपूजयत् ।
राक्षसेन्द्रो महावीर्यो विधिदृष्टेन कर्मणा ॥
</verse>",False
" ""O queen Rama is not equal to me  either in penance or prowess or valour or wealth or brilliance or even in fame. ", न रामस्तपसा देवि न बलेन न विक्रमैः।।न धनेन मया तुल्यस्तेजसा यशसापि वा। ,"<verse>
न तपसा न वीर्येण न धनेन न तेजसा।
यशसा विक्रमेणापि रामो देवि न मत्समः॥
</verse>",False
" Then Sunassepha will be protected. The kings sacrifice will continue without hindrance. The gods will be gratified. My words also will come true"". ", नाथवांश्च शुनश्शेफो यज्ञश्चाविघ्नितो भवेत्।देवतास्तर्पिताश्चस्युर्मम चापि कृतं वच:।। ,"<verse>
शुनःशेफस्य रक्षा स्याद् राज्ञो यज्ञो ह्यविघ्नवान् ।
देवास्तृप्तिं प्रपद्येरन् सत्यं मे वचनं भवेत् ॥
</verse>",False
" Both the heroes, Mahodara and Sugriva like two bulls holding mace and iron bar respectively, like clouds charged with lightning came roaring in the battlefield. ", गदापरिघहस्तौतौयुधिवीरौसमीयतुः ।नर्दन्तौगोवृषप्रख्यौघनाविवसविद्युतौ ।। ,"<verse>
गदापरिघहस्तौ तौ विचेरतुर्महाहवे ।
सविद्युतौ यथा मेघौ गर्जन्तौ वृषभाविव ॥
</verse>",False
 I shall worship all those deities inhabiting your banks and all sacred spots and temples. , यानि त्वत्तीरवासीनि दैवतानि च सन्ति हि।तानि सर्वाणि यक्ष्यामि तीर्थान्यायतनानि च।। ,"<verse>
त्वत्तीरवासिनीर्देवीः सर्वाण्यायतनानि च ।
तीर्थानि चैव सर्वाणि तानि सर्वाणि पूजये ॥
</verse>",False
" Wishing the great monkey well, the largeeyed Sita invoked the Firegod in her heart. ", मङ्गलाभिमुखी तस्य सा तदाऽसीन्महाकपेः।।उपतस्थे विशालाक्षी प्रयता हव्यवाहनम्। ,"<verse>
मङ्गलाभिमुखी तस्य सा तदासीन्महाकपेः ।
उपतस्थे विशालाक्षी प्रयता हव्यवाहनम् ॥
</verse>",False
"  Rama, best among men, got the entire wealth distributed among indigent brahmins, and young and old alike with the help of Lakshmana. ", ततस्सपुरुषव्याघ्र स्तद्धनं सहलक्ष्मणः।।द्विजेभ्यो बालवृद्धेभ्यः कृपणेभ्योऽह्यदापयत्। ,"<verse>
लक्ष्मणेन समं रामो नरोत्तमो व्यभाजयत् ।
निर्धनेभ्यो द्विजेभ्यश्च सर्वस्वं बालवृद्धयोः ॥
</verse>",False
" Thereafter Rama advanced, aiming at Khara the superior Vaishnava bow given by sage Agastya. ", सुमहद्वैष्णवं यत्तदतिसृष्टं महर्षिणा।वरं तद्धनुरुद्यम्य खरं समभिधावत।। ,"<verse>
ततो रामोऽग्रतो गच्छन्नगस्त्यविहितं धनुः ।
वैष्णवं वरमुद्यम्य खरायाभिमुखोऽभवत् ॥
</verse>",False
" Having said so, Angada the intelligent Vanara spoke these words immediately to Rama for judging Vibheeshana. ", इत्युक्तेराघवायाऽथमतिमानङ्गदोऽग्रतः ।विभीषणपरीक्षार्थमुवाचवचनंहरिः ।। ,"<verse>
इत्युक्त्वा तु ततो धीमानङ्गदो नाम वानरः ।
विभीषणपरीक्षार्थं रामं वचनमब्रवीत् ॥
</verse>",False
" ""You are an enemy of the gods, Danavas and Yakshas, Gandharvas and Nagas and being a thorn in the neck of sages, I will uproot you from here."" ", देवदानवयक्षाणांगन्धर्वोरगरक्षसाम् ।शत्रुमद्योद्धरिष्यामित्वामृषीणांचकण्टकम् ।। ,"<verse>
देवानां दानवानां च यक्षगन्धर्वभोगिनाम् ।
मुनीनां कण्टको भूत्वा त्वामितश्चोद्धराम्यहम् ॥
</verse>",False
  , तमतिक्रम्य शैलेन्द्रं काञ्चनान्तरनिर्दरः।पर्वत स्सर्वसौवर्णो धाराप्रस्रवणायुतः।। ,"<verse>
शुक्लाम्बरधरं विष्णुं शशिवर्णं चतुर्भुजम् ।
प्रसन्नवदनं ध्यायेत् सर्वविघ्नोपशान्तये ॥
</verse>",False
 In Ayodhya the brahmins shall coronate Rama. Will the gods make this desire of mine true?  , अभिषेक्ष्यन्ति काकुत्स्थमयोध्यायां द्विजातयः।अपि मे देवताः कुर्युरिमं सत्यं मनोरथम्।। ,"<verse>
अयोध्यायां द्विजा राममभिषेक्ष्यन्ति सादरम्।
मनोरथमिमं मे किं कुर्युः सत्यं दिवौकसः॥
</verse>",False
" Vibheeshana who was just in his argument rose up, wielding mace in hand accompanied by the four Rakshasas, when Ravana had spoken such harsh words to him. ", इत्युक्तःपरुषंवाक्यंन्यायवादीविभीषणः ।उत्पपातगदापाणिश्चतुर्भिस्सहराक्षसैः ।। ,"<verse>
इत्युक्तः परुषं वाक्यं रावणेन विभीषणः ।
उत्पपात गदापाणिश्चतुर्भिः सह राक्षसैः ॥
</verse>",False
" ""You be at ease, as you are living in your own abode"", said Hanuman consoling Sita. Vibheeshana, who is very happy, is eager and favouring to see you."" ", तदाश्वसिहिविस्रब्धंस्वगृहेपरिवर्तसे ।।अयंचाभ्येतिसम्हृष्टस्त्वद्धर्शनसमुत्सुकः । ,"<verse>
विश्रब्धा भव कल्याणि स्वगृहे वर्तसे यथा ।
विभीषणश्च हृष्टात्मा त्वद्दर्शनसमुत्सुकः ॥
</verse>",False
" ""Go to Sringaberipuram which is seen from the sky, meet Guha the leader of Nishadas and tell him of my inquiry and wellbeing."" ", शृङ्गबेरिपुरंप्राप्यगुहंगहनगोचरम् ।निषादाधिपतिंब्रूहिकुशलंवचनान्मम ।। ,"<verse>
शृङ्गवेरपुरं गत्वा गुहं गहनगोचरम्।
निषादाधिपतिं ब्रूहि कुशलं वचनान्मम॥
</verse>",False
 O Highy powerful Viswamitra I wish to offer appropriate hospitality to you and to your incomparable army. Be pleased to accept it. , आतिथ्यं कर्तुमिच्छामि बलस्यास्य महाबल ।तव चैवाप्रमेयस्य यथार्हं सम्प्रतीच्छ मे।। ,"<verse>
तव चाहं करिष्यामि ससैन्यस्य महाबल ।
आतिथ्यं पूजया युक्तं यथार्हं संप्रतीच्छ मे ॥
</verse>",False
" ""Battles, no doubt, are unpredictable. Which wise man with a sound intellect will take up a doubtful work unhesitatingly? ", असत्यानि च युद्धानि संशयो मे न रोचते।।कश्च निस्संशयं कार्यं कुर्यात्प्राज्ञः ससंशयम्। ,"<verse>
युद्धेषु संशयो नूनं को धीमान् विमलाशयः ।
संदिग्धं कर्म कुर्वीत कथं चाप्यविशङ्कितः ॥
</verse>",False
" The Vanara Lord of gigantic body, moving like the wind, tortuously destroyed the Rakshasas like a huge wind destroying the universe. ", ममन्थ च महाकायान्राक्षसान्वानरेश्वरः ।युगान्तसमयेवायुःप्रवृद्धानगमानिव ।। ,"<verse>
महाकायो महावीर्यः कपीन्द्रो मारुतोपमः ।
जघान राक्षसान् क्रूरान् महावातो जगद्यथा ॥
</verse>",False
" ""O evilminded, foolish monkey It is not possible for you to enter the city ruled by Ravana, the king of demons without conquering me"". ", मामनिर्जित्य दुर्बुद्धे राक्षसेश्वरपालितां।न शक्यमद्य ते द्रष्टुं पुरीयं वानराधम।। ,"<verse>
दुष्टबुद्धे कपे मूढ मामनिर्जित्य सर्वथा ।
रावणस्य पुरीं घोरां प्रवेष्टुं ते न शक्यते ॥
</verse>",False
" ""O sinless one O tiger among men To inspire confidence in her I praised the glory of your Ikshvaku dynasty. ", इक्ष्वाकुवंशविख्यातिं शनैः कीर्तयतानघ।।सा मया नरशार्दूल विश्वासमुपपादिता। ,"<verse>
तस्या विश्रम्भणार्थाय नरशार्दूल ते मया ।
इक्ष्वाकूणां यशः स्फीतमनघ संप्रकीर्तितम् ॥
</verse>",False
" ""I trust that the illustrious Sugriva surrounded  by valiant vanaras who use their teeth and nails as weapons will reach this place.    ", वानराधिपतिश्शीमान्सुग्रीवः कच्चिदेष्यति।मत्कृते हरिभिर्वीरैर्वृतो दन्तनखायुधैः।। ,"<verse>
नखदंष्ट्रायुधैर्वीरैर्वानरैः परिवारितः।
श्रीमान् सुग्रीवराजोऽसाविहायास्यति निश्चितम्॥
</verse>",False
" ""Or, perhaps while being borne away on the path frequented by siddhas, the beloved of Rama might have fallen down dead, heart broken, on seeing the vast sea. ", अथवा ह्रियमाणायाः पथि सिद्धनिषेविते।।मन्ये पतितमार्याया हृदयं प्रेक्ष्य सागरम्। ,"<verse>
सिद्धचारणमार्गे वा ह्रियमाणा विहायसा ।
समुद्रं वीक्ष्य भीतार्ता पतिता रामवल्लभा ॥
</verse>",False
  The valiant eldest son of  king Dasaratha has come along with his wife Sita to see the sage. , राजा दशरथो नाम ज्येष्ठस्तस्य सुतो बली। रामः प्राप्तो मुनिं द्रष्टुं भार्यया सह सीतया।।  ,"<verse>
रामो दशरथस्याग्र्यः भार्यया सीतया सह ।
मुनिं द्रष्टुं महावीर्यः समीपे समुपागतः ॥
</verse>",False
" I was preceptor to your father and also to you. O destroyer of foes, by following my words, you will not transgress the path of the virtuous. ", सोऽहं ते पितुराचार्यस्तव चैव परन्तप।मम त्वं वचनं कुर्वन्नातिवर्तेस्सतां गतिम्।। ,"<verse>
अहं तेऽहं पितुश्चैव गुरुः पूर्वं परन्तप ।
मम त्वं वचनं कुर्वन् न सतां वृत्तमत्यगाः ॥
</verse>",False
" While Mandodari was being counselled by the co wives like this, she was weeping, shedding tears on her breast as well as bathing her face. She once again wept making a loud sound. ", इत्येवमुच्यमानासासशब्दंप्ररुरोद ह ।।स्नापयन्तीतदास्रेणस्तनौवक्रंसुनिर्मलम् । ,"<verse>
एवमाश्वास्यमाना सा सपत्नीभिः सुदुःखिता ।
स्तनौ मुखं चाप्यास्रावैः सिक्त्वा चक्रन्द सस्वना ॥
</verse>",False
"  Having listened to the words of Anshuman the elephant of the quarter replied, O Anshuman, son of Asamanjasa having fulfilled your objective, you will go back soon with the horse. ", दिशागजस्तु तच्छ्रुत्वा प्रत्याहांशुमतो वच:।आसमञ्ज कृतार्थस्त्वं सहाश्वश्शीघ्रमेष्यसि।। ,"<verse>
श्रुत्वा त्वंशुमतो वाक्यं प्रत्युवाच दिशागजः ।
असमञ्जसपुत्राशु कृतार्थो यासि वाजिना ॥
</verse>",False
" The brilliant vanara Hanuman, son of the Windgod recognising the strongarmed Ravana got down a little, saying This is truly the strongarmed Ravana. ", रावणोऽयं महाबाहुरिति सञ्चिन्त्य वानरः।अवप्लुतो महातेजा हनुमान्मारुतात्मजः।। ,"<verse>
अयं स इति निश्चित्य महाबाहुं महाकपिः ।
अवातरच्छनैर्धीमान् पवनस्यात्मजो बली ॥
</verse>",False
" ""When moral merit destroys unrighteousness, it is called Krtayuga. So also, when virtue gets eclipsed by unrighteousness, it is called Kaliyuga."" ", धर्मोवैग्रसतेऽधर्मंततःकृतमभूद्युगम् ।।अधर्मोग्रसतेधर्मंततस्तिष्यःप्रवर्तते । ,"<verse>
यदा धर्मेण चाधर्मो हन्यते तत्कृतं युगम्।
यदा धर्मस्त्वधर्मेण ग्रस्यते तत्कलेर्युगम्॥
</verse>",False
" O lord of the earth as an ass cannot follow the pace of a horse or a bird, the pace of Tarkshya Garuda, I do not have the capability to follow you. ", गतिं खर इवाश्वस्य तार्क्ष्यस्येव पतत्रिणः।अनुगन्तुं न शक्तिर्मे गतिं तव महीपते।। ,"<verse>
हयस्येव खरो राजंस्तार्क्ष्यस्येव पतत्रिणः ।
अनुगन्तुं न शक्तिर्मे गतिं ते पृथिवीपते ॥
</verse>",False
 O Lakshmana  stand by Sita for a while. I shall kill these demons who have come here. , मुहूर्तं भव सौमित्रे सीतायाः प्रत्यनन्तरः।इमानस्या वधिष्यामि पदवीमागतानिह।। ,"<verse>
मुहूर्तं सीतया सार्धं तिष्ठ त्वं लक्ष्मणाधुना ।
अहमेतान् हनिष्यामि समागतान् निशाचरान् ॥
</verse>",False
  The same crow attendant on Vaidehi there will take me to my largeeyed beloved. , एष वै तत्र वैदेह्या विहगः प्रतिहारकः। पक्षी मां तु विशालाक्ष्यास्समीपमुपनेष्यति।। ,"<verse>
स एव तत्र काकोऽसौ वैदेह्याः परिचारकः ।
विशालाक्षीं प्रियां मे तां मां शीघ्रं प्रापयिष्यति ॥
</verse>",False
  Take with you silk garments and precious ornaments for the king of Kekaya and Bharata and depart at once. , कौशेयानि च वस्त्राणि भूषणानि वराणि च।क्षिप्रमादय राज्ञश्च भरतस्य च गच्छत।। ,"<verse>
कौशेयानि च वस्त्राणि गृहीत्वा भूषणानि च ।
केकयेन्द्राय राज्ञे च भरतायाशु गच्छत ॥
</verse>",False
" Thinking that this indignant, invincible lord of the monkeys, cannot be overpowered, I have not stepped out of Rishyamuka. ", तमजय्यमधृष्यं च वानरेन्द्रममर्षणम्।विचिन्तयन्न मुञ्चामि ऋश्यमूकमहन्विम।। ,"<verse>
अमर्षी दुर्जयो नित्यं दुर्धर्षः कपिकुञ्जरः ।
ऋष्यमूकमहं प्राप्तस्तद्भयान्नाभिनिष्क्रमे ॥
</verse>",False
" ""O Exterminator of foes By whatever means the ocean is crossed by us, think that the enemy has been killed in combat."" ", कथञ्चित्सन्तरिष्यामस्तेवयंवरुणालयम् ।हतमित्येवतंमन्येयुद्धेशत्रुनिबर्हण ।। ,"<verse>
येन केनाप्युपायेन तरिष्यामो महोदधिम् ।
तं हतं विद्धि संग्रामे सर्वथा शत्रुकर्शन ॥
</verse>",False
" ""We have no fear of fire or weapons or noose of death. Selfish relatives are causing fear in us."" ", नाग्निर्नान्यानिशस्त्राणिननःपाशाभयावहाः ।घोरास्स्वार्थप्रयुक्तास्तुज्ञातयोनोभयावहाः ।। ,"<verse>
नाग्नेर्भयं न शस्त्राणां न मृत्योः पाशतो भयम् ।
स्वार्थलुब्धस्वबन्धूनां भयमस्मासु जायते ॥
</verse>",False
" Lanka seemed glowing in red colour like at dusk, and as though the earth was burning, shrouded with Japa flowers, even though it was daytime. ", सन्ध्ययाचावृतालङ्काजपापुष्पनिकाशया ।।दृश्यतेसम्प्रदीप्तेवदिवसेऽपिवसुन्धरा । ,"<verse>
जपाकुसुमसञ्छन्ना लङ्का सा रञ्जिता दिवा ।
सान्ध्यरागारुणा भूमिर्दह्यमानेव सा बभौ ॥
</verse>",False
 It is possess me that you wish Ramas death. You do not rush to him certainly because of greed for me.  , इच्छसि त्वं विनश्यन्तं रामं लक्ष्मण मत्कृते।।लोभात्त्वं मत्कृते नूनं नानुगच्छसि राघवम्। ,"<verse>
इच्छसि त्वं विनश्यन्तं रामं लक्ष्मण मत्कृते।
लोभात्तु मन्निमित्तं हि नैनमन्ववपद्यसे॥
</verse>",False
" That power returned back to Ravanas chariot to its position, leaving Lakshmana, who was difficult to vanquish. ", तंसमुत्सृज्यसाशक्तिःसौमित्रिंयुधिदुर्जयम् ।।रावणस्यरथेतस्मिन् स्थानंपुनरुपागता । ,"<verse>
विमुच्य लक्ष्मणं वीरं रणे तं दुर्जयं पुनः ।
सा शक्तिः स्वपदं प्राप्य रावणस्य रथं गता ॥
</verse>",False
" O best of men  if you grieve and burn the world with your brilliance, wherefrom will the ordinary afflicted people get relief? ", दुःखितो हि भवान्लोकांस्तेजसा यदि धक्ष्यते।आर्ताः प्रजा नरव्याघ्र क्व नु यास्यन्ति निर्वृतिम्।। ,"<verse>
शोकेन दहसे लोकान् तेजसा चेन्नरोत्तम।
दीनाः प्राकृतलोकास्ते कुतः प्राप्स्यन्ति निर्वृतिम्॥
</verse>",False
 The great sage was enraged because he had lost his sixteenyearold son in the forest. , तस्य तस्मिन्वने पुत्रो बालष्षोडशवार्षिकः।प्रणष्टो जीवितान्ताय क्रुद्धस्तत्र महामुनिः।। ,"<verse>
षोडशाब्दं सुतं दृष्ट्वा वने नष्टं तपोधनः ।
कोपेन महताविष्टः संचुक्रोध महामुनिः ॥
</verse>",False
" While reflecting over the matter, a thought struck the magnanimous king Why not invoke gods by performing a horsesacrifice for a son. ", चिन्तयानस्य तस्यैवं बुद्धिरासीन्महात्मन: ।सुतार्थं हयमेधेन किमर्थं न यजाम्यहम्।।  ,"<verse>
तस्य चिन्तयतो बुद्धिरियमासीन्महात्मनः।
सुतार्थं वाजिमेधेन किमर्थं न यजाम्यहम्॥
</verse>",False
  It is good fortune that Rama has come here after a long time to see me. I was longing for his arrival. , दिष्ट्या रामश्चिरस्याद्य द्रष्टुं मां समुपागतः।। मनसा काङ्क्षितं ह्यस्य मयाप्यागमनं प्रति।  ,"<verse>
दिष्ट्या चिरस्य संप्राप्तो रामो मां द्रष्टुमागतः ।
तदागमनकाङ्क्षी हि नित्यमासं समुत्सुकः ॥
</verse>",False
" O Sita dont you think it is a privilege to be the  wife of the highsouled, tennecked Ravana, who is the distinguished king of a high family of sage Paulastya? ", पौलस्त्यस्य वरिष्ठस्य रावणस्य महात्मनः।दशग्रीवस्य भार्या त्वं सीते न बहुमन्यसे।। ,"<verse>
पौलस्त्यस्य वरिष्ठस्य रावणस्य महात्मनः।
दशग्रीवस्य भार्यात्वं श्लाघ्यं सीते न मन्यसे॥
</verse>",False
" The mighty Hanuman crossed the inviolable sea, stood comfortably on the peak of Trikuta mountain and looked at Lanka. ",  स सागरमनादृष्यमतिक्रम्य महाबलः।       त्रिकूटशिखरे लङ्कां स्थितां स्वस्थो ददर्श ह।। ,"<verse>
तीर्त्वा दुस्तरमम्भोधिं हनुमान् स महाबलः ।
त्रिकूटाग्रे सुखं स्थित्वा लङ्कां ददर्श वीर्यवान् ॥
</verse>",False
" Hearing Ravanas words, Akampana continued telling about great Ramas strength and his exploits in war. ", रावणस्य पुनर्वाक्यं निशम्य तदकम्पनः।आचचक्षे बलं तस्य विक्रमं च महात्मनः।। ,"<verse>
श्रुत्वा तु रावणस्यैतदकम्पनो महाबलः ।
रामस्य विपुलं वीर्यं युद्धचेष्टां शशंस च ॥
</verse>",False
 Urged by Indra the wind god gave a dazzling pearls chain intercepted by several kinds of gems and precious stones to the ruler of the world. , सर्वरत्नसमायुक्तंमणिभिश्चविभूषितम् ।मुक्ताहारंनरेन्द्रायददौशक्रप्रचोदितः ।। ,"<verse>
इन्द्रेण चोदितो वायुः प्रादाल्लोकेश्वराय सः ।
मुक्ताहारं महादीप्तं नानारत्नविचित्रितम् ॥
</verse>",False
" O handsome one, get them all, powerful like tigers, demons with large countenances, mighty and arragant, ready for the fight.  ", तेषां शार्दूलदर्पाणां महास्यानां महौजसाम्।सर्वोद्योग मुदीर्णानां रक्षसां सौम्य कारय।। ,"<verse>
सौम्य सर्वान् महावीर्यान् शार्दूलसमविक्रमान् ।
दृप्तान् रक्षोमहावक्त्रान् युद्धोद्यतान् समानय ॥
</verse>",False
" O son by swearing on oaths, you are choking the very breath of my life and my suffering has grown still more.   ", मम दुःखमिदं पुत्र भूयस्समुपजायते।शपथै श्शपमानो हि प्राणानुपरुणत्सि मे।। ,"<verse>
शपथैस्त्वं मम प्राणान् निरुणत्सि हि पुत्रक ।
दुःखं मे वर्धते भूयः सन्तापो वर्धते भृशम् ॥
</verse>",False
 This vanchulaka birds loud and dreadful screams suggest our triumph in war. , एष वञ्चुलको नाम पक्षी परमदारुणः।आवयोर्विजयं युद्धे शंसन्निव विनर्दति।। ,"<verse>
अयं वञ्जुलको घोरमुच्चैः क्रन्दति दारुणम् ।
अस्माकं समरे चापि विजयं शंसते खगः ॥
</verse>",False
" Making a lot of noise, the Vanaras reached the gates of Lanka frightening night rangers and desiring to wage war. ", विसृजन्तोमहानादांस्त्रासयन्तोनिशाचरान् ।लङ्काद्वाराण्युपाजग्मुर्युद्धकामाःप्लवङ्गमाः ।। ,"<verse>
नदन्तो भैरवं नादं लङ्काद्वारमुपागमन् ।
भयावहा निशाटानां वानरा युद्धकाङ्क्षिणः ॥
</verse>",False
" O Rama, for my pleasure kill Vali who is, to me, an enemy in the guise of a brother. I fold my hands to you. ", तमद्यैव प्रियार्थं मे वैरिणं भ्रातृरूपिणम्।वालिनं जहि काकुत्स्थ मया बद्धोऽयमञ्जल।। ,"<verse>
भ्रातृरूपं रिपुं राम मत्प्रीत्यै जहि वालिनम् ।
इति त्वां प्रणतो भूत्वा तेऽहमेष कृताञ्जलिः ॥
</verse>",False
 The mighty Vanara Mainda for his part hurled the rock to crush the Rakshasa. Kumbha attacked him with five sharp arrows and rock got broken. , तांशिलांतुप्रचिक्षेपराक्षसायमहाबलः ।बिभेदतांशिलांकुम्भःप्रसन्नैःपञ्चभिश्शरैः ।। ,"<verse>
महावीर्योऽथ मैन्दस्तु शैलं चिक्षेप तद्वधे ।
तं कुम्भः पञ्चभिर्बाणैर्बिभेद निशितैस्तदा ॥
</verse>",False
" King Dasaratha may give you gems, pearls, gold and different kinds of precious stones. Do not pay them any attention. ", मणिमुक्तं सुवर्णानि रत्नानि विविधानि च।दद्याद्दशरथो राजा मास्म तेषु मनः कृथाः।। ,"<verse>
रत्नानि च महार्हाणि मणींश्च विविधान्बहून् ।
दद्याद्दशरथो राजा मा स्म तेषु मनः कृथाः ॥
</verse>",False
" Quickly alighting from the chariot, he entered  the kings palace and crossed the seven courtyards overcrowded with people. ", सोऽवतीर्य रथाच्छीघ्रं राजवेश्म प्रविश्य च। कक्ष्या स्सप्ताभिचक्राम महाजनसमाकुलाः।। ,"<verse>
रथात् तूर्णमवाप्लुत्य प्राविशद् राजमन्दिरम् ।
सप्त कक्ष्या व्यतीत्याथ जनसङ्घसमाकुलाः ॥
</verse>",False
" From Ramas bow bent into a cirle, countless fierce arrows able to take the lives of demons were released. ", असङ्ख्येयास्तु रामस्य सायकाश्चापमण्डलात्।विनिष्पेतुरतीवोग्रा रक्षःप्राणापहारिणः।। ,"<verse>
रामस्य मण्डलीभूतात् कार्मुकात्तीक्ष्णसायकाः ।
रक्षःप्राणहरा घोरा निष्पेतुश्चाप्यसंख्यकाः ॥
</verse>",False
" Sita, a gentle lady, who considered her husband as God only wondered with a mixed feeling of joy and affection and looked at the gentle face of Rama. ", विस्मयाच्छप्रहर्षाच्चस्नेहाच्चपतिदेवता ।उदैक्षतमुखंभर्तुःसौम्यंसौम्यतरानना ।। ,"<verse>
सीता शुभा पतिं देवं स्नेहविस्मयहर्षिता ।
ददर्श वदनं सौम्यं रामस्य प्रियदर्शनम् ॥
</verse>",False
" ""With a dreadful iron bar I slayed Jambumali, who was endowed with mighty strength, and was an expert in war and other terrific ogres who accompanied him. ", तं महाबलसम्पन्नं राक्षसं रणकोविदम्।।परिघेणातिघोरेण सूदयामि सहानुगम्। ,"<verse>
जम्बुमालिं महावीर्यं युद्धज्ञं सानुगं रणे ।
घोरेणासूदयं भीमान् परिघेण निशाचरान् ॥
</verse>",False
" O Rama we shall spend the right happily here. O Best among men On the tomorrow we see Janaka"". ", इहाद्य रजनीं राम सुखं वत्स्यामहे वयम्।श्व: प्रभाते नरश्रेष्ठ जनकं द्रष्टुमर्हसि।। ,"<verse>
इहाद्य रजनीं राम सुखं वत्स्यामहे वयम् ।
श्वः प्रभाते नरश्रेष्ठ द्रक्ष्यामो जनकं नृपम् ॥
</verse>",False
" The king Sugriva knows for sure that if Hanuman goes forth, success is assured. So he favours him. ", तदेवं प्रस्थितस्यास्य परिज्ञातस्य कर्मभिः।भर्त्रा परिगृहीतस्य ध्रुवः कार्यफलोदयः।। ,"<verse>
हनूमति गते सिद्धिं ध्रुवां वेत्ति हरीश्वरः ।
तस्मात् तं पूजयामास प्रीत्या स कपिसत्तमम् ॥
</verse>",False
" O Rama, the best among men you are a very dear guest to me and knowing that you are near, I will not go to the world of Brahman without seeing you. ", अहं ज्ञात्वा नरव्याघ्र वर्तमानमदूरतः।ब्रह्मलोकं न गच्छामि त्वामदृष्ट्वा प्रियातिथिम्।। ,"<verse>
त्वामहं पुरुषव्याघ्र ज्ञात्वा च समुपागतम् ।
ब्रह्मलोकं न यातोऽस्मि त्वामदृष्ट्वा प्रियातिथिम् ॥
</verse>",False
" ""O son of the Raghus having heard Brahmas words all the devatas considered themselves successful in their mission. They saluted him with folded hands and offered their worship. ", तच्छ्रुत्वा वचनं तस्य कृतार्था रघुनन्दन।प्रणिपत्य सुरास्सर्वे पितामहमपूजयन्।। ,"<verse>
पितामहवचः श्रुत्वा कृतार्था मेनिरे सुराः ।
प्रणम्य प्राञ्जलीभूताः पूजयामासु राघव ॥
</verse>",False
 Great Indrajith surrounded by all army entered the city of Lanka and approached his father. , इन्द्रजित्तुमहामायःसर्वसैन्यसमावृतः ।।विवेशनगरींलङ्कांपितरंचाभ्युपागमत् । ,"<verse>
सर्वसैन्यपरीवारो लङ्कां प्राविशदिन्द्रजित् ।
स जगाम पितुः पार्श्वं महावीर्यो महाबलः ॥
</verse>",False
 All the serpents and sea monsters inhabiting there terrified at Garuda went quickly into the salty waters of the ocean. , अभवन् पन्नगास्त्रस्ताभोगिनस्तत्रवासिनः ।शीघ्रंसर्वाणियादांसिजग्मुश्चलवणार्णवम् ।। ,"<verse>
तत्रस्थाः सर्वनागाश्च नक्राश्च गरुडार्दिताः ।
लवणोदधितोयेषु द्रुतं ते विविशुस्तदा ॥
</verse>",False
 There nobody is unhappy or inclined towards evil deeds and virtues in people go increasing day by day. , तत्र नामुदितः कश्चिन्नास्ति कश्चिदसत्प्रियः।अहन्यहनि वर्धन्ते गुणास्तत्र मनोरमाः।। ,"<verse>
न तत्र दुःखितः कश्चिन्न चाधर्मरतो जनः ।
जनानां सद्गुणा नित्यं वर्धन्ते च दिने दिने ॥
</verse>",False
  Our life becomes fruitful when we help a person who was not helped us. What to speak of returning the help one has rendered. , अर्थिनः कार्यनिर्वृत्तिमकर्तुरपि यश्चरेत्।तस्य स्यात्सफलं जन्म किं पुनः पूर्वकारिणः।। ,"<verse>
अनुपकारिणः साह्ये सफलं जीवितं भवेत् ।
प्रत्युपकारदाने तु किमु वक्तव्यमत्र हि ॥
</verse>",False
" There were no buffaloes, no deer, no elephants, tigers or even  birds and  other wild animals. ", न सन्ति महिषा यत्र न मृगा न च हस्तिनः।।शार्दूलाः पक्षिणो वापि ये चान्ये वनगोचराः। ,"<verse>
न महिषा न शार्दूला न गजा न च पक्षिणः ।
मृगा नैव तथा चान्ये श्वापदास्तत्र कानने ॥
</verse>",False
" ""O slayer of foes it is not wrong to kill a sinner. I shall, therefore, kill the sinful vanara."" ", न पापानां वधे पापं विद्यते शत्रुसूदन।तस्मादेनं वधिष्यामि वानरं पापचारिणम्।। ,"<verse>
न दोषः पापघातेऽस्ति तथा हि शत्रुसूदन।
तस्मादेनं हनिष्यामि वानरं पापकर्मिणम्॥
</verse>",False
" Therefore, leave this lady and run away to the place you came from. I will not take away your life . ", उत्सृज्य प्रमदामेनामनपेक्षौ यथागतम्।त्वरमाणौ पलायेथां न वां जीवितमाददे।।। ,"<verse>
तस्मादेनां परित्यज्य यतः प्राप्तस्ततो द्रव ।
न ते प्राणान् हरिष्यामि मुञ्चामि तव जीवितम् ॥
</verse>",False
 You will rule undisturbed the Ikshvaku race honoured for its divine virtues. Now abandoned by me and Rama it will be afflicted with grief.  , मया रामेण च त्यक्तं शाश्वतं सत्कृतं गुणैः।।इक्ष्वाकुकुलमक्षोभ्यमाकुलं पालयिष्यसि। ,"<verse>
इक्ष्वाकूणां कुलं शाधि अकण्टकं सुरार्चितम् ।
रामेण च मया हीनं शोकार्तं भृशदुःखितम् ॥
</verse>",False
