sa,hi,skr_out,syllable_count,skr_meter,meter_cd,comments,prompt,split,model_out,out_meter,pred_syllable_count,half_acc,full_acc,semsim
अथ स्म कर्मणा केन लोकान् जयति पार्थिवः विद्वन् जिज्ञासमानाय प्रब्रूहि भरतर्षभ ॥,विद्वन्! भरतश्रेष्ठ! अब मैं यह जानना चाहता हूँ कि राजाको किस कर्मसे पुण्यलोकोंकी प्राप्ति होती है; अतः यही मुझे बताइये,"anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,पुनर्विज्ञप्तुमिच्छामि राज्ञः कर्म सुतां गताम् पुण्यलोका गतिर्यास्ये तन्मे ब्रूहि भरतर्षभ,,33,0,0,0.6566210985183716
इतीदं हृदयग्रन्थिं बुद्धिचिन्तामयं दृढम् विमुच्य सुखमासीत विशोकश्छिन्नसंशयः,इस प्रकार बुद्धिकी चिन्तास्वरूप इस सुदृढ़ हृदयग्रन्थिको त्यागकर शोक और संशयसे रहित हो सुखपूर्वक रहना चाहिये,"anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,एवं बुद्धिं ग्र 同じ हृदयं दृढतरं हित्वा अशोचन् संशयं त्यक्त्वा सुखं वसेत वै नरः,,30,0,0,0.8823881149291992
त्रिविधाः पुरुषा राजन्नुत्तमाधममध्यमाः नियोजयेद् यथावत् तांस्त्रिविधेष्वेव कर्मसु ॥,"राजन् ! उत्तम, मध्यम और अधम ये तीन प्रकार के पुरुष होते हैं, इनको यथायोग्य तीन ही प्रकार के कर्मों में लगाना चाहिए ॥","anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,त्रिविधाः पुरुषा राजन्नुत्तमाधममध्यमाः त्रिविधेष्वेव कर्माणां योजनीया यथार्हति ॥,Anuṣṭubh,32,1,1,0.9094075560569763
वेदवादरतो न स्यान्न पाखण्डी न हैतुकः शुष्कवादविवादे न कञ्चित् पक्षं समाश्रयेत् ॥,"उसे चाहिये कि वेदों के कर्मकाण्डभाग की व्याख्या में न लगे, पाखण्ड न करे, तर्कवितर्क से बचे और जहाँ कोरा वादविवाद हो रहा हो, वहाँ कोई पक्ष न ले ॥","anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,वेदवादाचिकेतव्या न च पाखण्डमाचरेत् न च हेतुमताद् भिद्येत् शुष्कवादो न गृह्यते ॥,Anuṣṭubh,32,1,1,0.5922932624816895
धर्मान् भागवतान् ब्रूत यदि नः श्रुतये क्षमम् यैः प्रसन्नः प्रपन्नाय दास्यत्यात्मानमप्यजः ॥,"योगीश्वरो ! यदि हम सुनने के अधिकारी हों तो आप कृपा करके भागवतधर्मों का उपदेश कीजिये, क्योंकि उनसे जन्मादि विकार से रहित, एकरस भगवान् श्रीकृष्ण प्रसन्न होते हैं और उन धर्मों का पालन करनेवाले शरणागत भक्तों को अपनेआप तक का दान कर डालते हैं ॥","anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,शृणुयाम यदि श्रेयो ब्रूहि योगीश्व धर्मान् एते ॥ प्रसीदते विकारैकोऽसौ स्वमात्मानमपि प्रदिश्नात् ॥,,35,0,0,0.5322318077087402
यत्र योगेश्वरः कृष्णो यत्र पार्थो धनुर्धरः तत्र श्रीर्विजयो भूतिर्भुवा नीतिर्मतिर्मम ॥,"हे राजन् ! विशेष क्या कहूँ, जहाँ योगेश्वर श्रीकृष्णभगवान् हैं और जहाँ गाण्डीव धनुषधारी अर्जुन हैं, वहीं पर श्री, विजय, विभूति और अचल नीति है ऐसा मेरा मत है ॥","anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,यत्र योगेश्वरः कृष्णो यत्र पार्थो धनुर्धरः तत्र श्रीर्विजयो भूतिर्ध्रुवा नीतिर्मतिर्मम ॥,Anuṣṭubh,32,1,1,0.5467873811721802
श्वभ्यश्च श्वपचेभ्यश्च वयोभ्यश्चावपेद् भुवि वैश्वदेवं हि नामैतत् सायं प्रातश्च दीयते ॥,"कुत्तों, चाण्डालों और कौवों के लिये पृथ्वी पर अन्न डाल दे यह वैश्वदेव नामक महान यश है, जिसका अनुष्ठान प्रातःकाल और सायंकाल में भी किया जाता है","anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,श्वभक्षचाण्डालभक्षं काकभक्षं च मेदिनीम् वैश्वदेवं महाहोमं तं प्रभाते तथा प्रदिक्षे ॥,,33,0,0,0.6219793558120728
भृत्यातिथिषु यो भुङ्क्ते भुक्तवत्सु सदा सदा अमृतं केवलं भुङ्क्ते इति विद्धि युधिष्ठिर ॥,"युधिष्ठिर! जो सदा भरणपोषण करनेके योग्य पितामाता आदि कुटुम्बीजनों, सेवकों तथा अतिथियोंके भोजन कर लेनेपर ही खाता है, वह केवल अमृत भोजन करता है; ऐसा समझो","anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,भृत्यानामतिथीनां च पितृपैतामहानि च भुक्तेभ्यश्च भृत्येभ्यश्च भक्षयन्मृतमश्नुते ॥,,32,1,0,0.5883638858795166
नातृप्यन् पर्वतेन्द्रस्य दर्शनेन परन्तपाः उपेतमथ माल्येध फलवद्भिश्च पादपैः ॥,आर्ष्टिषेणस्य राजर्षेराथमं दरशुस्तदा गिरिराज गन्धमादनका दर्शन करने से उन्हें तृप्ति नहीं होती थी तदनन्तर परंतर पाण्डवोंने पुष्पमालाओं तथा फलवान् वृक्षति सम्पन्न राजर्षि आश्विंगका आश्रम देखा ,"anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,अतृप्तः स गिरेन्द्रेण ततः प्रस्थितवान् वसुः ददूश पाण्डवास्तस्थमाश्रमं माल्यवृक्षवान् ॥,Anuṣṭubh,32,1,1,0.3977193832397461
चारयन्तौ विवृद्धानि गोधनानि शुभानि च स्फीतसस्यप्ररूढानि वीक्षमाणौ बनानि च॥,वहाँ वे हृष्टपुष्ट और सुन्दर गोधनोंको चराते तथा बढ़ी हुई खेतीसे सम्पन्न वनस्थलियोंकी शोभा निहारते हुए विचरने लगे॥,"anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,स तत्र विधुतं पुष्ते गोधान्‌ चारयता वनेषु संवृद्धकृषिदेशेषु रममाणो वरो हरिः॥,,33,0,0,0.5259122848510742
उद्यत्सूर्यसहस्रभां मम गृहे जातां स्वयं लीलया देवीमष्टभुजां विशालनयनां बालेन्दुमौलिं शिवाम् उद्यत्कोटिशशाङ्ककान्तिनयनां बालां त्रिनेत्रां परां भक्त्या त्वां प्रणमामि विश्वजननीं देवि प्रसीदाम्बिके ॥,"जगदम्बे! आप सहस्रों उदीयमान सूर्योंके समान आभावाली, आठ भुजाओंसे युक्त, विशाल नेत्रोंवाली एवं मस्तकपर चन्द्ररेखासे सुशोभित हैं तथा आप कल्याणकारिणीने लीलापूर्वक स्वयं ही मेरे घरमें जन्म लिया है उदीयमान करोड़ों चन्द्रमाओंकी शीतल कान्तिसे युक्त नयनोंवाली, त्रिनेत्रा, बालस्वरूपा आप भगवती जगन्माताको मैं भक्तिपूर्वक प्रणाम करता हूँ, आप प्रसन्न हों ॥",śārdūlavikrīḍita [19: msjsttg],76,Śārdūlavikrīḍita,Śārdūlavikrīḍita,,"Objective:

Generate a sanskrit verse in Śārdūlavikrīḍita meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 76 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 19 syllables.
The pattern of syllables in every pāda must be: मगण (GGG), सगण (LLG), जगण (LGL), सगण (LLG), तगण (GGL), तगण (GGL), followed by a Guru (G). A caesura (yati) occurs after the 12th syllable.
The complete pattern for each pāda is: GGG LLG LGL LLG GGL GGL G.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,सूर्याणां सहस्रभाकराभननं भुज्याष्टकं श्ाश्चिद्रूपं चन्द्रार्धमौलिमुद्रितं विशालाक्षीं शिवाम्‌ बभूवन्मां गेहे स्वतः किल विभो बालाननं त्र्यम्बिकामम्बे श्रीकोटिकोदयशशिप्रख्यशीकराक्षीं प्रणे मां भक्तिं भवती प्रसीद जगन्मातः ॥,,84,0,0,0.8065725564956665
ततस्तीरे समुद्रस्य कन्यातीर्थमुपस्पृशेत् तत्रोपस्पृश्य राजेन्द्र सर्वपापैः प्रमुच्यते ॥,राजेन्द्र  तत्पश्यात् समुद्रके तटपर विद्यमान कन्यातीर्थ में जाकर स्नान करे उस तीर्थमें ज्ञान करते ही मनुष्य सब पापोंसे युक्त हो जाता है,"anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,ततो गच्छेत राजेन्द्र कन्यातीर्थं महोदधौ तत्र स्नात्वा नरो ज्ञानं सर्वपापविशुद्ध्यति ॥,Anuṣṭubh,32,1,1,0.6197260022163391
यच्चापि सर्वभूतानां बीजं तदहमर्जुन न तदस्ति विना यत्स्यान्मया भूतं चराचरम् ॥,"और हे अर्जुन ! जो सब भूतों की उत्पत्तिका कारण है, वह भी मैं ही हूं क्योंकि ऐसा वह चर और अचर कोई भी भूत नहीं है, कि जो मेरेसे रहित होवे, इसलिये सब कुछ मेरा ही स्वरूप है ॥","anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,यच्चापि सर्वभूतानां बीजं तदहमर्जुन न तदस्ति विना यत्स्यान्मया भूतं चराचरम् ॥,Anuṣṭubh,32,1,1,0.6502829790115356
एवमेते महात्मानः कीर्तितास्तेऽग्नयो मया अप्रमेया यथोत्पन्नाः श्रीमन्तस्तिमिरापहाः ॥,"राजन् ! इस प्रकार मैंने इन अप्रमेय अन्धकारनिवारक तथा दीप्तिमान् महामना अनियोंकी जिस क्रमसे उत्पत्ति हुई है, उसका तुमसे वर्णन किया ॥","anuṣṭubh (1,2: pathyā; 3,4: pathyā)",32,Anuṣṭubh,Anuṣṭubh,,"Objective:

Generate a sanskrit verse in Anuṣṭubh meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

The goal is to generate Sanskrit verse that follows the anushtup meter rules for the given input translation.
RULES:
Verse Rules:
The verse contains 32 syllables/akshara and 4 padas in total.
The verse is divided in 2 lines, each containing 16 syllables.
Each line is divided into 2 padas (quartets),each containing exactly 8 syllables.
The fifth syllable of every pada must be LAGHU or short.
The sixth syllable of every pada must be GURU or long.
The seventh syllable of the second and the fourth pada must be HRASVA
The seventh syllable of the first and third paada must be DEERGHA

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,एवं तेऽहं मयाख्याताः क्रमेणाभ्युत्थिता नृप दीप्ता हर्ममयाः सर्वे हर्ममन्तोऽप्रमेयतः ॥,Anuṣṭubh,32,1,1,0.6264283657073975
